Date,Open,High,Low,Close,Adj Close,Volume
2020-04-09,69.550003,76.199997,69.199997,74.599998,74.599998,8287109
2020-04-13,75.000000,77.599998,72.750000,74.300003,74.300003,3731307
2020-04-15,75.000000,78.650002,71.949997,72.849998,72.849998,5393926
2020-04-16,72.000000,75.400002,71.099998,74.650002,74.650002,2529141
2020-04-17,78.000000,78.250000,74.750000,76.849998,76.849998,3789325
2020-04-20,77.000000,83.349998,75.449997,80.500000,80.500000,7046533
2020-04-21,78.800003,78.800003,74.000000,74.750000,74.750000,2869173
2020-04-22,74.750000,76.650002,72.599998,75.900002,75.900002,2633362
2020-04-23,76.550003,78.650002,75.300003,75.650002,75.650002,3975655
2020-04-24,75.300003,76.900002,74.000000,74.150002,74.150002,2248898
2020-04-27,76.000000,76.150002,74.800003,75.250000,75.250000,1233681
2020-04-28,75.900002,78.099998,75.300003,76.949997,76.949997,1861672
2020-04-29,77.699997,79.300003,76.750000,78.150002,78.150002,2109471
2020-04-30,85.949997,93.750000,85.949997,93.099998,93.099998,7718772
2020-05-04,87.449997,87.449997,81.500000,83.900002,83.900002,3997604
2020-05-05,86.300003,86.750000,80.400002,80.949997,80.949997,2836210
2020-05-06,81.800003,84.000000,80.400002,83.099998,83.099998,2542246
2020-05-07,83.250000,84.650002,82.150002,82.500000,82.500000,1732595
2020-05-08,84.699997,84.849998,80.550003,81.050003,81.050003,1883318
2020-05-11,81.849998,90.449997,81.550003,86.099998,86.099998,7627363
2020-05-12,86.099998,87.699997,83.550003,86.150002,86.150002,3908399
2020-05-13,94.099998,94.099998,86.300003,87.250000,87.250000,3496462
2020-05-14,84.400002,85.300003,82.650002,83.800003,83.800003,2830820
2020-05-15,85.000000,85.349998,82.900002,84.400002,84.400002,1864129
2020-05-18,84.699997,84.699997,79.599998,80.650002,80.650002,2070292
2020-05-19,83.000000,85.599998,81.550003,81.800003,81.800003,2737879
2020-05-20,81.800003,84.400002,80.800003,83.449997,83.449997,1649338
2020-05-21,83.199997,85.150002,83.000000,84.050003,84.050003,2046339
2020-05-22,83.449997,83.900002,82.000000,82.750000,82.750000,1374618
2020-05-26,83.849998,85.650002,82.650002,83.099998,83.099998,1625707
2020-05-27,84.250000,86.000000,84.000000,84.599998,84.599998,2244804
2020-05-28,85.650002,88.050003,84.550003,86.849998,86.849998,3387527
2020-05-29,85.800003,87.449997,84.650002,86.900002,86.900002,3186012
2020-06-01,89.000000,91.150002,88.050003,89.599998,89.599998,3930444
2020-06-02,89.400002,97.300003,89.400002,96.500000,96.500000,6287956
2020-06-03,100.000000,101.449997,97.500000,98.800003,98.800003,4711300
2020-06-04,99.300003,101.300003,96.750000,98.500000,98.500000,3361121
2020-06-05,100.900002,112.400002,99.599998,110.699997,110.699997,8649199
2020-06-08,114.800003,119.050003,113.050003,115.500000,115.500000,7798382
2020-06-09,117.500000,117.750000,110.349998,111.449997,111.449997,4317176
2020-06-10,110.900002,113.000000,108.449997,111.500000,111.500000,4370354
2020-06-11,111.000000,111.099998,105.000000,106.050003,106.050003,3840042
2020-06-12,99.099998,106.199997,98.199997,105.250000,105.250000,5932333
2020-06-15,104.849998,104.849998,100.050003,100.449997,100.449997,4006860
2020-06-16,101.250000,103.500000,92.000000,94.750000,94.750000,10845171
2020-06-17,92.800003,96.400002,92.000000,95.449997,95.449997,8478385
2020-06-18,94.800003,97.199997,94.050003,96.400002,96.400002,7932391
2020-06-19,96.400002,103.800003,95.599998,102.449997,102.449997,11479377
2020-06-22,103.800003,104.900002,101.000000,102.650002,102.650002,3421333
2020-06-23,102.800003,106.000000,101.849998,104.349998,104.349998,4984804
2020-06-24,104.949997,110.800003,104.199997,104.750000,104.750000,5491674
2020-06-25,104.000000,106.199997,101.599998,103.849998,103.849998,3238756
2020-06-26,105.650002,106.000000,100.449997,101.550003,101.550003,4535729
2020-06-29,101.000000,101.300003,98.050003,99.500000,99.500000,3522342
2020-06-30,101.500000,102.150002,97.349998,98.250000,98.250000,3423499
2020-07-01,98.750000,101.400002,98.199997,100.699997,100.699997,3065502
2020-07-02,101.000000,102.949997,100.449997,101.550003,101.550003,1870677
2020-07-03,102.699997,106.349998,102.099998,103.449997,103.449997,3868211
2020-07-06,104.199997,109.800003,104.199997,109.000000,109.000000,4458844
2020-07-07,110.000000,112.599998,108.050003,109.050003,109.050003,4132270
2020-07-08,109.800003,110.900002,104.400002,105.449997,105.449997,2788387
2020-07-09,106.500000,108.900002,104.599998,107.000000,107.000000,4152629
2020-07-10,106.849998,108.599998,105.500000,107.550003,107.550003,4122223
2020-07-13,109.000000,112.099998,106.849998,107.949997,107.949997,3355503
2020-07-14,106.449997,107.550003,104.099998,105.150002,105.150002,2206560
2020-07-15,106.650002,106.849998,102.500000,103.199997,103.199997,2461474
2020-07-16,104.000000,104.000000,100.650002,103.000000,103.000000,2300058
2020-07-17,103.500000,106.849998,103.300003,106.400002,106.400002,3180286
2020-07-20,106.449997,106.449997,103.800003,105.000000,105.000000,2543174
2020-07-21,106.000000,109.699997,105.550003,108.500000,108.500000,3236032
2020-07-22,108.599998,109.750000,104.349998,105.150002,105.150002,3915097
2020-07-23,105.099998,106.449997,104.650002,106.050003,106.050003,3201397
2020-07-24,104.900002,105.500000,102.800003,103.750000,103.750000,3587146
2020-07-27,104.150002,104.599998,101.349998,101.699997,101.699997,2034349
2020-07-28,102.500000,107.199997,102.199997,106.500000,106.500000,2764547
